user_index,user_id,password,gender,age_group,cheese_texture,buy_count
20048,1831820,1,1,1,1,1
35406,4571060,1,1,2,1,1
31543,6575926,1,1,2,1,1
19283,4462975,1,1,1,1,1
18216,2366573,1,0,3,1,1
20518,1550403,1,1,1,4,13
29404,6076924,1,1,3,2,1
11559,1898379,1,1,3,1,5
27309,11331,1,1,2,3,2
5881,523972,1,1,2,1,1
18330,662365,1,1,1,1,1
33359,4310395,1,1,2,1,1
9436,5495673,1,0,3,1,1
15559,197023,1,1,3,1,4
3695,3905528,1,1,3,4,2
17443,3259763,1,1,3,1,10
25373,2927792,1,1,2,1,2
11082,4115991,1,1,2,2,1
18981,504719,1,0,3,1,6
781,6547584,1,1,3,1,1
18576,2742854,1,1,2,1,1
22551,1498544,1,1,2,4,1
33980,4005967,1,1,2,1,1
17845,5424611,1,1,3,1,5
19313,5046231,1,1,3,1,1
12766,3130015,1,1,3,1,1
4356,5944597,1,1,3,1,1
26371,5585487,1,1,3,2,1
5892,4001429,1,1,4,1,1
21330,4255971,1,1,1,1,2
34885,5794057,1,1,2,3,1
26334,2995480,1,1,2,2,1
35754,4376867,1,1,3,1,1
29305,6379821,1,1,3,1,1
22626,1664097,1,1,2,1,2
23722,4957618,1,1,3,1,3
24242,5738426,1,0,1,1,2
24608,3124433,1,1,3,1,1
15818,4506943,1,1,2,1,1
32528,1058571,1,1,4,1,1
10261,2446037,1,1,2,1,1
24033,2482253,1,1,2,2,1
20228,4912754,1,0,2,2,1
8478,335310,1,1,2,1,2
30631,4312285,1,0,3,1,1
12584,1812962,1,1,3,3,3
16035,5102853,1,1,4,1,2
3481,3712148,1,1,3,1,5
16352,4161457,1,1,3,1,6
5680,6478029,1,1,2,2,3
21850,2159362,1,1,3,1,1
22094,397142,1,1,3,4,30
10724,1356815,1,1,3,2,1
17698,5391213,1,1,3,1,1
15504,52289,1,1,2,1,3
25052,1776556,1,1,1,2,1
32425,5463524,1,1,1,1,1
32285,4399954,1,0,1,1,1
10884,336475,1,0,3,1,3
16142,941522,1,1,2,1,1
33921,3950475,1,0,2,1,1
15737,1527928,1,1,2,4,1
25257,4674560,1,1,4,2,1
18481,1974739,1,1,3,1,1
18552,3575532,1,1,3,1,1
4638,757515,1,1,3,1,1
5462,917347,1,1,2,1,2
6845,3499546,1,1,3,4,1
23199,3505275,1,1,3,1,1
3781,1842782,1,1,2,1,1
20583,3223411,1,0,2,1,1
20225,771383,1,1,3,4,1
3172,6124253,1,1,2,1,3
17861,2416920,1,1,3,2,3
31826,1344285,1,1,1,1,1
8059,6207177,1,0,3,1,1
13812,5272921,1,0,3,1,3
862,5382465,1,1,3,1,1
6198,3300616,1,1,2,2,1
14757,5669348,1,1,2,1,1
12043,6116865,1,1,2,1,1
16102,6587857,1,1,1,1,1
30541,23686,1,0,2,1,1
28256,5607345,1,0,3,1,1
2985,2667332,1,1,2,1,1
28853,1674853,1,1,3,1,1
17993,2682711,1,1,3,1,2
30721,3626123,1,0,3,1,6
22396,2637218,1,1,3,1,1
8217,1483878,1,1,1,2,1
22299,2825312,1,1,4,3,1
18888,4644799,1,1,5,1,1
31298,638573,1,0,1,1,1
18335,872833,1,1,3,1,1
10767,3591944,1,1,1,2,1
33073,568048,1,1,3,1,1
22753,3979231,1,1,2,4,1
3151,3675168,1,1,1,1,2
5383,4230200,1,1,2,1,1
8530,5592777,1,1,2,4,10
33051,193704,1,1,5,1,1
3383,5671829,1,1,2,1,1
21243,2572385,1,1,5,1,1
10119,2663866,1,1,3,1,1
33574,4855186,1,1,2,1,1
23505,6467898,1,1,3,1,1
34330,6350922,1,1,2,1,1
36118,281018,1,1,2,1,1
5119,3105866,1,1,1,1,2
23883,5972927,1,1,2,2,1
27799,2380803,1,0,3,1,1
11488,3030029,1,1,2,4,4
6999,1308000,1,1,3,5,1
6595,6313796,1,1,2,1,1
34985,983185,1,0,3,3,1
1634,2129726,1,1,3,2,1
23649,4892548,1,1,3,1,2
8686,1581761,1,1,2,1,1
12087,976885,1,1,2,1,4
24224,5620977,1,0,4,1,7
26416,386555,1,1,2,2,1
11772,5339490,1,1,4,4,1
32982,5458438,1,1,3,1,1
31353,2740057,1,1,2,1,1
15341,4247401,1,1,3,1,1
6942,3882171,1,1,4,4,20
21738,1531634,1,1,1,4,1
11044,4028177,1,1,3,2,1
16029,5102853,1,1,4,1,1
5623,5711410,1,1,2,1,1
11178,2942269,1,1,1,4,1
27322,5979909,1,1,3,1,4
31708,3750361,1,1,3,1,1
9860,1390735,1,1,2,1,1
2760,2388098,1,1,3,1,1
29808,1201849,1,1,2,1,1
2815,5013842,1,1,2,2,1
18223,5957006,1,1,5,1,1
31055,1330014,1,1,4,1,1
32355,6196867,1,1,3,1,2
14796,3055754,1,1,3,1,2
33881,3271237,1,1,3,1,5
29492,1130002,1,1,3,1,2
989,6554833,1,1,2,2,1
16445,5487712,1,1,2,1,1
15915,1092013,1,0,4,1,10
10983,5719086,1,1,2,1,1
33982,4005967,1,1,2,1,2
36666,914164,1,1,1,4,1
7699,2652625,1,1,3,1,6
33329,5455817,1,1,1,1,1
473,6048148,1,0,2,1,1
4387,3709432,1,1,2,1,2
29207,5814686,1,1,3,4,2
11001,5880627,1,1,3,2,1
14217,3675882,1,1,2,1,1
6777,4854215,1,1,2,2,1
22923,3598944,1,1,3,1,5
28021,3885361,1,1,2,2,1
28584,3040434,1,1,3,1,1
21154,51038,1,1,1,1,3
7657,3659670,1,1,4,1,1
11390,4632570,1,0,2,1,4
1887,3943347,1,1,2,2,1
7416,3708191,1,0,3,1,1
30815,1046850,1,0,2,1,1
34212,4696524,1,1,2,1,1
29102,2367317,1,1,3,4,1
472,6048148,1,0,2,3,1
9147,5663376,1,1,2,1,1
19252,3259881,1,1,2,1,1
30396,4373967,1,1,2,1,1
10103,5652787,1,1,2,1,1
4782,4531235,1,1,2,1,10
23062,3773099,1,1,3,4,2
11023,3481229,1,1,5,2,1
5523,4061598,1,1,1,1,2
9308,284902,1,1,2,1,1
20746,1325779,1,1,5,1,2
16112,1433465,1,1,1,1,1
13586,333624,1,1,2,1,1
1534,631197,1,1,2,1,4
21453,732871,1,0,3,4,3
8819,6331798,1,1,3,4,2
19091,5629001,1,0,3,1,1
32007,993035,1,1,3,1,1
24252,4157254,1,1,3,1,5
24971,1138586,1,1,1,1,3
27448,1159284,1,1,3,1,10
18904,3806469,1,1,2,1,1
32032,1203040,1,0,3,1,1
28022,2009826,1,1,4,1,1
23248,1952945,1,1,2,3,3
10297,932529,1,1,3,1,1
15134,3625993,1,1,2,1,1
29129,3048860,1,1,2,4,1
8444,6410565,1,1,5,4,2
33939,1503088,1,0,2,1,5
16293,3423530,1,1,1,1,2
27273,5081381,1,1,3,1,10
9421,1480482,1,1,3,4,1
30430,5291163,1,1,2,1,1
28259,1333422,1,1,3,1,2
2954,2564975,1,1,2,1,3
8173,6577967,1,1,1,4,1
35709,4960942,1,1,2,1,1
3362,2109859,1,1,2,1,1
6721,5633403,1,1,1,1,1
25870,1899156,1,1,3,1,3
3712,480666,1,1,4,1,2
28186,1053475,1,1,1,1,1
15703,1561302,1,1,2,2,1
8432,5541380,1,1,2,3,1
19698,4670712,1,1,3,1,2
62,2860104,1,1,4,1,2
34655,838536,1,1,1,1,10
23282,3222291,1,1,2,1,5
3114,5283853,1,1,3,1,1
33164,5853970,1,1,3,3,1
11194,5953255,1,1,3,1,5
35230,6512499,1,1,2,1,1
15300,625293,1,0,2,1,8
16993,4436355,1,1,2,2,1
20324,4401936,1,1,3,1,1
1591,1981525,1,1,2,1,5
4411,5969507,1,0,4,1,5
5410,6149549,1,1,3,1,1
19072,3242428,1,1,3,1,1
9063,2749955,1,1,2,1,1
7176,3137116,1,0,4,1,2
32984,3917017,1,1,2,1,1
14118,5204077,1,1,1,1,2
18226,6394107,1,1,3,1,1
7512,1231884,1,1,1,1,3
7277,2369852,1,1,3,1,2
922,6352145,1,1,3,1,1
35794,1817640,1,1,3,1,1
30514,2474427,1,1,2,1,1
27430,3901631,1,1,4,1,60
19239,3565592,1,1,2,1,1
28943,911032,1,1,2,4,2
29712,548199,1,1,3,1,3
1681,2799931,1,1,2,1,1
31813,1296532,1,1,2,1,3
28019,3604531,1,1,4,1,1
17238,4855444,1,1,3,3,1
18951,975763,1,1,2,1,10
12636,3612075,1,1,3,1,2
10658,2016592,1,0,2,3,1
22325,2938303,1,1,2,1,1
4781,4531235,1,1,2,1,4
27283,4589994,1,1,2,1,2
16320,1138562,1,1,2,1,5
12661,320062,1,1,3,1,6
28291,574866,1,1,4,1,1
28423,5136003,1,1,4,1,2
5263,5638783,1,1,2,1,1
3993,5945948,1,1,1,1,1
35308,4185906,1,1,3,1,1
17662,1288252,1,0,1,1,8
30762,1469901,1,1,2,1,1
17568,1321458,1,1,2,1,1
34354,6015712,1,1,1,1,2
35305,1227719,1,1,2,1,1
516,4650540,1,0,1,4,4
11475,6434823,1,1,3,4,6
17453,6425660,1,0,3,1,2
9433,3859837,1,1,2,1,1
16420,4648565,1,1,2,1,3
32209,6564034,1,1,2,1,1
14749,5080261,1,1,5,1,1
14194,6257583,1,1,2,1,1
15529,7488,1,1,3,1,3
19536,805754,1,1,1,1,2
23253,2782232,1,1,3,2,15
4189,6376572,1,1,2,1,1
13565,515412,1,1,4,1,2
6441,6113752,1,1,3,1,1
6400,3468021,1,1,3,1,2
415,3250487,1,1,2,4,1
26510,2419134,1,1,3,1,1
26506,2945293,1,1,3,1,1
16930,6521976,1,1,1,1,1
33458,335485,1,1,3,1,1
5606,2064200,1,1,1,1,5
9680,3968665,1,1,2,1,3
15627,2505841,1,1,3,1,2
26017,6517358,1,1,2,4,1
4234,2487267,1,1,3,4,1
19303,4247769,1,1,3,1,4
35150,1083490,1,1,3,1,1
6446,817214,1,1,3,1,1
35355,2395051,1,1,2,1,1
29663,2272156,1,1,2,1,2
27705,4978259,1,1,2,1,2
5662,1654070,1,0,2,1,2
25617,842365,1,1,2,3,1
19300,5964447,1,1,2,1,1
7849,2414892,1,0,4,1,1
14631,5444168,1,1,2,1,1
28952,4953068,1,0,2,4,4
1570,5423621,1,1,3,1,1
33103,6548370,1,0,4,3,1
26369,6499469,1,1,3,2,1
25714,2182145,1,1,3,1,5
25469,5390314,1,1,3,4,1
20622,1559515,1,0,3,4,1
9909,5627838,1,1,2,1,1
23482,5369734,1,0,3,1,1
22928,6319878,1,1,2,1,3
9859,1390735,1,1,2,1,1
25849,1221311,1,1,4,1,3
27987,3523542,1,1,3,1,1
1263,3479644,1,1,2,3,1
13775,2033409,1,1,3,1,1
14388,5568220,1,1,2,1,5
26503,2675120,1,1,1,1,1
33072,2495907,1,1,1,1,2
1107,5413852,1,1,2,1,4
19634,2978134,1,1,3,1,2
24483,5732335,1,0,1,1,1
6947,3882171,1,1,4,4,10
4679,3970264,1,0,2,1,1
31643,506999,1,1,5,1,1
10997,5296545,1,1,2,2,1
35263,5068760,1,1,2,1,1
16180,4840834,1,0,2,1,1
35551,3638130,1,1,2,1,1
22355,684510,1,1,3,1,1
16212,872046,1,1,2,1,1
5740,3466183,1,1,2,1,1
13929,2759883,1,1,3,2,2
6301,3195521,1,1,2,1,7
27447,602477,1,1,1,1,30
34092,4507189,1,1,1,1,1
7363,505467,1,1,3,1,1
7593,3358644,1,1,1,4,1
35205,2955596,1,1,2,1,1
36291,1881111,1,1,3,1,1
24626,3591375,1,1,3,1,1
20365,5545263,1,1,2,1,5
458,429070,1,1,4,3,1
14994,2969452,1,1,2,1,1
14343,37884,1,0,2,1,1
9911,4145096,1,1,2,1,2
26640,823039,1,0,2,1,3
1973,3375075,1,1,2,6,1
576,2762577,1,1,2,1,1
10305,5736925,1,1,2,1,2
19288,1406282,1,0,2,1,1
21438,3924259,1,1,2,4,3
16057,5725192,1,1,3,1,3
13169,6313616,1,1,2,1,1
30009,5222702,1,1,3,1,1
13034,1530078,1,0,3,1,7
14776,6435052,1,1,2,1,1
18221,757690,1,1,3,1,1
25071,3893757,1,1,1,1,1
12337,769474,1,1,2,1,6
36661,1028909,1,1,3,4,2
33652,3979820,1,1,2,1,1
22329,2256792,1,1,3,1,1
30768,2535927,1,0,2,1,1
17570,1321458,1,1,2,1,1
1086,2517139,1,1,3,1,1
21741,6562662,1,1,2,4,1
3849,6493196,1,1,2,1,2
20480,4536576,1,1,3,1,40
2291,4141158,1,1,2,1,1
14767,5797057,1,1,2,1,1
15156,6481917,1,1,2,1,1
19767,6494200,1,1,1,1,2
7635,5135391,1,1,3,1,1
17897,363669,1,1,3,1,1
26740,5562194,1,1,2,1,2
21622,5420893,1,1,3,4,2
7338,600891,1,1,3,1,1
27745,3117479,1,0,3,1,10
11292,3947514,1,1,2,1,1
30918,2033031,1,0,2,1,1
14338,6059677,1,0,2,1,2
32861,6204796,1,1,2,1,1
916,373873,1,1,3,1,1
24527,4003347,1,1,2,1,5
24394,4296746,1,1,1,1,4
15836,428595,1,1,2,1,4
10487,3017299,1,1,3,1,1
33392,2831072,1,0,3,1,1
26268,1208080,1,1,2,1,2
33927,2255174,1,1,2,1,3
4504,5300671,1,0,2,1,1
17950,5226590,1,1,3,1,1
28890,6261521,1,1,3,1,1
2445,3069978,1,0,2,1,1
25533,2178522,1,1,3,1,1
7872,3707877,1,1,3,1,20
32723,665435,1,1,2,1,1
26864,1729874,1,1,2,1,2
3665,6422635,1,0,2,1,1
4094,24962,1,1,3,1,1
2515,1701510,1,1,3,2,1
3521,3784518,1,1,1,4,1
30724,5061438,1,0,2,1,1
13359,5189304,1,1,3,1,1
21886,999185,1,1,3,1,1
24662,5415449,1,1,1,1,2
5132,2176933,1,1,1,1,1
18404,5915758,1,1,3,1,1
8592,323652,1,1,3,1,1
15785,2022007,1,1,4,1,1
29911,963061,1,1,2,1,1
31257,1894369,1,1,3,1,2
29766,3129210,1,1,2,1,5
30164,3419411,1,0,2,1,1
11581,3885900,1,1,3,1,1
21277,88380,1,1,2,1,3
33891,2563807,1,1,3,1,5
12242,5993272,1,1,2,1,1
13035,2099724,1,0,5,1,1
21152,51038,1,1,1,1,2
13270,122967,1,1,3,1,1
9971,5070583,1,0,2,1,1
11339,2970984,1,1,1,1,1
30568,5578267,1,1,2,1,1
35751,3128640,1,0,3,1,1
34717,5719362,1,1,2,1,3
725,2983395,1,1,2,1,5
14681,6288150,1,1,3,1,2
6159,1454022,1,1,2,2,1
17947,6211035,1,1,3,1,1
9241,1765396,1,1,3,1,1
11341,1323533,1,1,2,1,1
31482,637847,1,1,2,1,1
31556,425091,1,0,1,1,1
24660,944316,1,1,3,1,1
11367,4794360,1,1,2,1,1
5753,4307119,1,1,3,2,1
6107,5593072,1,1,3,1,3
12885,4014353,1,1,2,1,1
22987,4759806,1,1,2,1,1
17997,1310350,1,1,2,1,1
21552,1961962,1,1,5,4,1
2830,1411312,1,1,2,4,1
9988,2583659,1,1,4,1,2
21039,4052799,1,1,1,1,1
29190,2660603,1,1,2,4,1
11428,6118865,1,1,4,4,1
407,3523095,1,1,3,4,1
14410,5840808,1,1,2,1,5
20003,1416392,1,1,3,1,1
22519,3110045,1,1,2,4,1
34387,1019008,1,1,2,1,5
9085,6313667,1,1,2,1,1
17016,400476,1,1,3,2,1
3739,4211062,1,1,3,2,1
35085,4375456,1,1,4,1,1
7019,1801382,1,1,3,1,1
27790,5369111,1,1,3,1,1
29969,4408805,1,1,3,2,1
33601,3660126,1,1,2,1,1
7724,4045180,1,1,1,1,1
14762,1498473,1,1,3,1,1
35179,5802874,1,0,3,1,1
7784,5886369,1,1,3,1,1
7039,2465248,1,0,2,1,1
25484,4122563,1,1,3,1,1
4745,2342985,1,1,3,1,1
30934,5800016,1,0,2,1,1
11796,1585542,1,1,3,1,3
3212,4996261,1,1,1,1,1
14785,520427,1,1,2,1,1
27984,3383610,1,1,5,1,1
21551,6315762,1,1,3,4,2
20256,6281298,1,1,2,1,1
3463,2485503,1,1,2,1,1
31784,3547378,1,1,2,1,1
27945,3149123,1,1,4,1,1
21508,1863012,1,1,3,4,1
21399,4683511,1,0,2,4,4
8984,4714608,1,1,3,1,1
17407,645028,1,0,1,1,1
26469,2585074,1,1,5,1,1
36734,3278159,1,1,3,1,1
20708,2471877,1,1,3,1,4
35514,5164369,1,1,3,1,1
962,440002,1,0,3,1,1
22035,2727877,1,1,3,1,5
35255,1649513,1,0,3,1,1
1537,792045,1,1,2,1,1
33063,6023299,1,1,3,1,1
23776,6433090,1,1,2,1,1
3579,2448028,1,0,2,1,1
29446,4739959,1,1,4,4,1
14020,3768781,1,1,3,1,6
31483,945386,1,1,2,1,2
1241,1231473,1,1,3,3,2
4396,6466440,1,1,2,1,2
20816,6008929,1,1,2,1,4
28768,5276144,1,0,4,1,1
23071,6221688,1,1,4,4,2
25701,3369019,1,1,5,1,2
27171,5744181,1,1,4,1,6
15722,3261600,1,0,4,1,2
20521,1550403,1,1,1,4,9
27588,6043322,1,1,4,2,1
1985,1891347,1,1,3,1,1
36783,2504144,1,1,3,1,1
26075,2218959,1,0,2,1,2
33669,1661848,1,1,2,1,1
24,4163349,1,1,4,2,1
23165,1256067,1,1,3,1,1
14237,4879643,1,1,2,1,1
11261,2987285,1,1,3,1,10
19598,2358840,1,1,2,1,1
2292,2686935,1,1,1,1,1
5271,1898803,1,1,1,1,1
29713,548199,1,1,3,1,3
13695,5896936,1,0,4,1,1
7801,3893222,1,1,1,1,1
30838,1434332,1,1,2,1,1
10710,5799702,1,1,3,3,1
2579,6105392,1,1,2,2,1
3006,4309799,1,1,2,1,2
22849,6231896,1,1,3,1,10
23670,877534,1,1,4,2,5
10059,3593967,1,1,2,1,2
34498,4455495,1,1,2,1,2
33500,3682344,1,1,3,2,4
24967,2511180,1,1,2,1,15
2658,1602345,1,1,2,2,1
22388,528699,1,0,3,1,1
695,235570,1,1,2,4,2
26655,3736696,1,1,3,4,1
26929,4414534,1,1,3,1,3
21475,932904,1,1,4,4,8
30295,3694585,1,1,3,1,1
21030,2607539,1,1,3,1,2
13331,3448034,1,0,4,1,1
14753,6043335,1,1,3,1,4
8693,1721291,1,1,2,1,1
21731,5986232,1,1,3,4,1
17489,5900313,1,1,3,1,2
16629,1380122,1,0,2,2,1
10622,6351522,1,0,3,3,1
24423,5732335,1,0,1,1,2
15084,3995746,1,1,3,1,7
27299,2537735,1,1,2,1,30
31006,1966998,1,0,2,1,1
13078,2939390,1,1,3,1,1
12075,3511018,1,0,2,1,1
27488,4502315,1,1,2,1,1
26489,4197470,1,1,3,1,1
32588,5299710,1,0,3,1,1
29980,2826135,1,1,1,2,1
4681,6219214,1,1,2,1,1
18388,1132957,1,1,2,1,1
25835,1150113,1,1,4,1,5
6397,6130687,1,1,2,1,3
17186,328699,1,1,4,1,1
7208,5286760,1,1,3,1,2
27942,3465786,1,0,2,1,1
7285,3494597,1,1,3,1,7
9544,6291617,1,1,2,1,1
4974,1737774,1,1,3,1,1
30317,5025523,1,1,3,1,1
8160,4487321,1,1,3,3,1
21366,6502468,1,1,3,1,1
23619,392080,1,1,2,4,1
26876,6156418,1,1,3,1,4
2855,748655,1,1,3,1,1
28561,4177385,1,1,3,1,1
25751,2396967,1,0,3,1,1
15286,4847244,1,1,5,3,1
20971,4912012,1,1,3,1,2
9059,4610612,1,1,2,1,1
32729,711647,1,1,3,1,1
32020,4603244,1,1,2,1,1
1802,4765679,1,1,1,1,1
15122,5839142,1,1,3,1,1
34249,2820325,1,0,1,1,1
26347,5884090,1,1,3,2,1
31954,337923,1,1,3,1,1
1115,1121451,1,1,2,4,3
6535,441187,1,1,3,1,1
21780,4150603,1,1,2,1,3
32339,4800946,1,1,2,1,1
22599,1466726,1,0,3,3,1
22810,723324,1,1,3,4,1
23351,5484118,1,1,2,2,3
21354,2900227,1,0,2,1,6
2030,2677984,1,1,2,4,1
33127,2650560,1,1,3,3,1
27775,5086830,1,1,3,1,1
7750,5651149,1,1,4,1,1
36190,6445500,1,1,3,1,1
16640,4064891,1,0,3,2,1
3213,4996261,1,1,1,1,2
3943,570670,1,1,1,1,1
1517,3897748,1,0,3,4,1
33245,4350486,1,0,3,3,1
32227,1003022,1,1,2,1,1
29433,2742170,1,1,3,1,3
211,3584777,1,1,3,1,1
21167,965497,1,1,2,1,5
7284,3494597,1,1,3,1,7
12874,5587380,1,1,2,2,1
26095,243788,1,1,2,4,1
13605,2959157,1,1,4,1,1
25131,5881273,1,1,4,4,1
15691,3197432,1,1,3,1,1
4486,3200372,1,1,2,1,1
35078,4918365,1,1,3,1,1
10414,2735114,1,0,2,1,1
25076,5956042,1,1,3,1,1
30039,4586231,1,0,2,1,1
8608,521017,1,1,2,1,1
10713,3562486,1,1,3,1,1
7269,2369852,1,1,3,1,2
16772,3348989,1,0,4,2,1
7089,526527,1,1,1,1,1
14041,5456487,1,1,1,1,6
26545,4105514,1,0,5,2,1
24337,731080,1,1,1,1,2
13380,3020844,1,1,5,4,1
700,2615516,1,1,5,1,1
18102,2729565,1,1,3,1,1
23984,1591531,1,1,4,1,2
16091,4942834,1,1,2,1,4
35528,5824503,1,1,3,1,1
574,2762577,1,1,2,1,1
8823,1114822,1,1,2,4,1
34164,4103550,1,1,2,1,1
20730,808598,1,1,2,1,2
28090,6512228,1,1,2,1,1
10262,2446037,1,1,2,1,1
20431,6523576,1,1,2,4,1
3773,5028178,1,1,2,1,1
6431,39487,1,1,2,1,1
27428,1947530,1,1,1,1,20
14961,1371514,1,1,2,4,1
31702,5910593,1,1,2,1,1
15810,1293817,1,1,3,1,2
15308,2451348,1,1,1,1,1
31721,1901779,1,1,3,1,1
11677,5900316,1,1,2,1,1
17831,6438945,1,1,2,1,1
9212,6130930,1,1,3,1,2
17127,6326378,1,1,2,2,1
14904,3871655,1,1,2,1,3
26992,503366,1,1,3,1,1
10702,3132016,1,1,4,3,1
17390,1706246,1,1,1,1,1
18882,62369,1,1,2,1,4
15466,1135817,1,1,2,1,1
31548,5694057,1,0,2,1,1
5871,1960728,1,1,3,4,1
151,5651871,1,1,3,1,1
35879,396287,1,1,2,1,1
22896,3485271,1,1,3,1,10
25875,2337811,1,0,3,1,12
10243,1721349,1,0,4,1,3
8570,4371323,1,1,3,1,1
13543,4963529,1,0,2,1,1
28260,2005364,1,1,5,1,2
618,3861721,1,1,2,1,1
22965,3422737,1,1,3,1,3
3771,1264735,1,1,2,1,1
28706,4251114,1,1,3,1,1
8027,5597997,1,0,3,1,1
1311,5448721,1,1,2,2,1
18785,384206,1,1,2,1,1
28847,2756887,1,1,2,1,1
24597,1690186,1,1,2,1,2
25937,5192805,1,1,1,1,1
5605,2064200,1,1,1,1,5
14924,600084,1,0,3,3,1
35675,3619140,1,1,3,1,1
24005,4808949,1,1,2,1,1
1471,1250843,1,0,4,3,3
34646,1361370,1,1,2,1,1
13403,5040773,1,1,2,1,1
11222,392717,1,1,4,1,1
7527,6213617,1,1,4,1,4
26326,6231420,1,1,4,1,60
29658,6494769,1,1,2,1,3
20578,2996320,1,1,3,1,1
20642,3677729,1,1,3,1,6
17783,4284004,1,1,2,1,2
9135,3018197,1,1,3,1,1
13374,6438754,1,1,2,1,1
13449,6118456,1,1,1,1,1
25497,4129660,1,1,2,1,1
23,4163349,1,1,4,4,1
10889,3382503,1,1,2,2,1
20714,489290,1,1,2,1,6
36638,3220068,1,1,3,2,1
16167,1502856,1,1,4,1,2
13642,592108,1,1,2,2,1
25441,4450965,1,1,3,1,1
11231,3209944,1,1,1,1,2
18959,3886266,1,0,2,1,2
27622,3998810,1,1,2,2,1
26619,1410889,1,1,3,4,1
34858,2209579,1,0,4,3,1
21688,210807,1,1,3,4,1
33487,5063790,1,0,2,1,1
24953,376037,1,1,3,3,1
5388,6149549,1,1,3,1,2
12404,1925726,1,0,2,1,10
2423,546988,1,1,3,1,1
35223,5006718,1,1,3,1,1
26659,5939011,1,1,3,1,1
9638,1951314,1,1,2,1,5
8897,4803841,1,0,2,1,1
23188,6073332,1,0,3,1,1
27050,3217242,1,1,2,1,6
3009,11524,1,1,3,1,1
3791,2035426,1,1,2,1,2
17142,2154208,1,1,3,2,1
25881,6280808,1,1,3,1,3
1026,3306691,1,1,4,3,3
35780,2716594,1,0,3,1,1
22136,3803598,1,1,2,1,1
8088,4059851,1,1,2,1,2
36288,3637578,1,1,3,1,1
25865,1471704,1,0,2,1,1
7404,4448153,1,1,1,1,6
32956,5488046,1,1,3,1,1
18632,2207043,1,0,3,1,1
28969,4617025,1,1,3,3,1
28189,1582935,1,1,2,1,1
19643,2798407,1,1,2,1,1
21245,465598,1,0,2,1,1
10780,2854188,1,1,3,2,1
28031,6219164,1,1,2,1,1
1438,3196414,1,1,4,2,1
23949,311497,1,1,2,3,1
3066,3502206,1,1,3,1,3
31266,2637437,1,1,3,1,1
16276,1351173,1,1,2,3,1
15903,2425044,1,0,4,2,1
17283,3438234,1,1,3,1,6
35035,1053672,1,1,4,1,1
16846,1090350,1,1,1,2,1
36811,1009730,1,0,2,1,1
13158,1573455,1,0,2,3,1
5236,75589,1,1,2,1,1
14624,2357829,1,1,2,1,2
34003,6553644,1,1,1,1,2
3833,4397288,1,1,3,2,1
5659,6175183,1,1,1,1,1
5158,5954018,1,1,2,1,1
15253,3315242,1,1,3,1,4
31028,496668,1,0,2,1,2
2604,6493509,1,1,2,2,1
20747,5126908,1,1,3,1,2
10674,334189,1,1,3,3,1
22316,4969628,1,1,4,1,1
482,673596,1,1,3,3,1
29321,3983046,1,1,3,1,1
4271,3105820,1,1,1,4,4
32437,497922,1,1,3,1,1
7193,2257998,1,1,4,1,1
4688,1891778,1,1,2,1,1
17429,6096949,1,1,3,1,4
24563,4922718,1,1,2,1,1
27607,1878875,1,1,3,1,1
18557,1322649,1,1,2,1,1
12493,2008405,1,1,2,1,2
4111,5886717,1,1,3,1,3
6474,2262751,1,1,3,1,1
24637,5432942,1,1,4,1,1
22251,1416530,1,1,3,1,1
27179,598003,1,0,1,1,6
17765,4958537,1,1,3,1,2
25555,21190,1,1,3,2,13
32597,5073196,1,1,2,1,4
19946,3104979,1,1,2,1,1
4278,4266724,1,1,3,4,10
36135,1385927,1,1,4,1,1
27854,4213612,1,1,3,1,1
9929,1516255,1,1,3,1,1
23352,1300230,1,1,2,1,2
13305,5685361,1,1,3,1,1
19079,5613136,1,1,1,1,1
17344,4187189,1,1,4,1,20
1136,5068467,1,1,2,4,1
15381,5430985,1,1,2,2,2
521,194812,1,1,2,4,1
20637,3272191,1,1,1,2,1
24197,1487839,1,1,2,1,3
9105,3253332,1,0,2,1,1
19945,3104979,1,1,2,1,1
20544,6530094,1,1,1,4,4
22101,5416539,1,1,2,1,2
24706,2249681,1,0,3,1,1
198,1013112,1,1,3,1,1
5984,5853904,1,1,2,1,1
28388,3598592,1,0,3,1,2
24780,6404334,1,1,3,1,2
5284,3514078,1,1,1,1,3
21542,1425612,1,1,2,4,1
2426,932547,1,0,2,1,2
18775,5894836,1,1,3,1,1
30143,1559302,1,1,4,1,1
4834,6070131,1,1,3,1,1
187,4372748,1,1,4,2,1
720,3514040,1,1,1,3,1
28882,3764083,1,1,2,1,1
34962,2545531,1,1,2,3,1
13430,3947723,1,1,1,3,1
10583,2382788,1,1,1,4,1
35843,5310587,1,1,2,1,1
36678,4619476,1,1,2,4,1
6499,1415516,1,1,3,1,1
14830,5671890,1,1,2,1,1
25410,3454589,1,1,3,2,1
3941,4229284,1,1,2,1,1
12390,4056052,1,0,1,1,10
9304,5331095,1,1,2,1,1
25449,3495248,1,1,3,4,1
4702,3358111,1,1,3,1,1
16885,4536844,1,1,1,2,1
7807,3723380,1,1,4,1,4
17682,3960649,1,1,3,1,2
5156,2368600,1,1,1,1,1
14538,587808,1,1,2,1,1
15058,1918317,1,1,2,4,1
32070,2580090,1,1,1,1,1
9069,725937,1,1,2,1,1
